#0       1             2              3              4              5              6              7
#n   starPmass       starX          starY          starZ          starVx         starVy         starVz
149754  1.0002224e-05 -1.8427189e-02  2.2447508e-01 -1.9416074e-01 -1.8533178e+01  3.4057215e+01  4.9664068e+00 
149755  1.0002224e-05 -2.4438738e-01 -8.5320956e-01  3.3023512e-01 -1.8354114e+01 -5.3415353e+01  1.3312431e+01 
149756  1.0002224e-05 -3.2499825e-01 -1.2877064e-01 -9.3385598e-02  3.4129068e+01  1.7639094e+01 -2.4826264e+01 
149757  1.0002224e-05 -1.3682376e-01  1.9375328e-01 -5.1776975e-02 -1.1510222e+01  2.7101929e+01  3.4434920e+01 
149758  1.0002224e-05  3.5967685e-01 -6.6463789e-01  1.0361415e+00 -2.3426139e+01 -4.7464465e+00  4.1625373e+00 
149759  1.0002224e-05 -9.7177532e-01 -5.1471619e-02 -9.0447093e-02  2.0978491e+01 -7.6513645e+00 -4.2628126e+01 
149760  1.0002224e-05 -3.0626404e-01  3.2418184e-01  7.0268556e-02 -7.6973836e+00 -2.2530033e+00  2.8425036e+01 
149761  1.0002224e-05 -3.0937582e+00  3.0110487e+00  1.5252747e+00  4.2591981e+01 -2.8714109e+01 -5.0272173e+01 
149762  1.0002224e-05  4.2525302e-01  5.9889787e-01  5.6603274e-01 -1.2489271e+01  1.8996764e+01  8.1858711e+00 
149763  1.0002224e-05 -3.4519236e-01 -2.1255296e-01  1.2303664e-01  2.8147367e+01 -2.5404519e+01  2.3227174e+01 
149764  1.0002224e-05  1.1216825e-01 -1.5668393e+00  6.3548373e-01 -1.9076662e+01  2.1854206e+01 -3.8483636e+00 
149765  1.0002224e-05 -6.9030393e-02  2.9492375e-02 -8.0985097e-02  7.2547699e+01  8.6631806e+01  5.7245119e+01 
149766  1.0002224e-05  4.4147735e-01 -1.1864397e+00 -9.3329633e-01 -5.5086252e+01  2.6791145e+01  1.8006160e+00 
149767  1.0002224e-05  1.7475666e-01  5.3855669e-01 -3.6749434e-01 -7.0394857e+01 -1.0073952e+01 -4.6322253e+01 
149768  1.0002224e-05  7.5680870e-01  5.7967728e-01  8.7743875e-01  3.0976384e-01  4.6575344e+00  2.7534936e+01 
149769  1.0002224e-05 -8.1176723e-01 -3.0823509e-01 -3.7447460e-01  1.2198879e+01 -2.8578944e+01  2.4347293e+00 
149770  1.0002224e-05  2.8918632e+00  3.3042600e+00 -7.0513561e-01 -5.5248901e+01 -1.6660758e+01  1.8188109e+01 
149771  1.0002224e-05  2.3569025e-01 -6.9350415e-01 -1.8639941e-01  1.4188667e+01 -2.0033818e+00  1.3700091e+01 
149772  1.0002224e-05 -9.4684318e-01 -7.5700710e-01  9.6201109e-01  3.9366341e+01 -4.8608089e+01 -7.3448191e+00 
149773  1.0002224e-05 -2.1569529e-02  1.3447402e+00  1.9755110e+00 -3.0053557e+01  2.7551605e+00  2.1911805e+00 
149774  1.0002224e-05  8.3072054e-01 -3.2852062e-01  2.8678089e-01 -6.6931847e+00  1.6866118e+01  4.0039350e+01 
149775  1.0002224e-05  4.9344364e-01  2.4506984e-01  1.8014243e-01  3.5396844e+01 -1.4365952e+01  2.6207099e+01 
149776  1.0002224e-05 -2.1696547e-01  1.2831525e+00 -3.6916573e-01  4.4714306e+01 -3.0996819e+01  5.0853425e+01 
149777  1.0002224e-05 -9.1092930e-01 -2.5442301e-02  2.4890947e-01 -1.2802069e+01  4.0432413e+01  3.9228951e+01 
149778  1.0002224e-05 -6.5357144e-01  9.8743201e-01 -6.9171635e-01  9.0078016e+00  3.1632657e+01  1.7805419e+01 
149779  1.0002224e-05 -9.7970850e-01 -1.2638890e+00  6.6832127e-01 -1.9361399e+01 -2.4161049e-01  1.9424817e+01 
149780  1.0002224e-05  6.3933071e-01  2.8036671e-01  2.1349680e-01  3.6539903e+01 -2.6911077e+01  2.4122457e+01 
149781  1.0002224e-05 -2.9945018e-01  1.1323187e-01  8.8413360e-01 -2.8354361e+00 -1.6505277e+00  5.9593967e+01 
149782  1.0002224e-05 -1.2368933e-02  6.0146764e-01  2.1921852e-01  4.6150796e+00 -5.2250976e+01  5.1413910e+01 
149783  1.0002224e-05  1.1879758e+00  2.0551496e+00  1.1395533e-01  1.5646138e+01 -5.8643098e+01  1.3484463e+01 
149784  1.0002224e-05  6.6521422e-02 -1.4272453e-01  3.9593321e-01  3.3297555e+01  2.5660011e+01  4.0871068e+01 
149785  1.0002224e-05 -2.2206778e-01  3.5453494e-02 -2.0120183e-01 -5.0538849e+00 -3.7419325e+01  4.0469281e+01 
149786  1.0002224e-05  1.8780439e-01 -3.0282811e-01  2.7338463e-01  1.9708282e+01  2.3894978e+01  3.0664599e+01 
149787  1.0002224e-05 -7.3240725e-01  1.3926475e-01 -4.3321671e-01  1.4299919e+01  2.7916496e+01  4.0714524e+01 
149788  1.0002224e-05 -3.6366761e-01 -1.7782863e+00  2.3121312e+00 -4.3457274e+01 -8.0027764e+00  1.9234030e+01 
149789  1.0002224e-05 -5.1691462e-01  3.2487590e-01  1.8058498e-01  4.0927890e+01 -7.2917014e+00  3.8363061e+00 
149790  1.0002224e-05  1.1494322e+00  4.2958564e-01  2.4788823e+00 -2.3714577e+01 -3.9635255e+01  6.5748284e+01 
149791  1.0002224e-05  4.2235555e+00  7.2489250e-01 -9.6676443e-01 -3.5175036e+01 -4.5707728e+00  4.2171351e+01 
149792  1.0002224e-05 -2.6582120e-01 -7.8832344e-01  2.3136474e-01 -1.4853008e+01  6.3692368e-01  5.6947591e+00 
149793  1.0002224e-05  2.3983342e-01  1.3597509e+00 -4.0580859e-02 -2.9172794e+01  1.9656133e+01  1.6611574e+01 
149794  1.0002224e-05  7.9510114e-01  1.8965409e+00  3.7288325e-01  1.9364190e+00  4.3851996e+01  9.4835897e+01 
149795  1.0002224e-05 -7.8307645e-01  1.0303997e+00  3.5760039e-01  7.7834593e+00  3.0432164e+01  7.3252112e+00 
149796  1.0002224e-05  2.0600386e-01  3.1481208e-01  2.1778124e-01  5.2245460e+00 -2.0543350e+01 -3.3438823e+01 
149797  1.0002224e-05 -2.4387875e+00  1.6224877e+00 -2.9621610e+00 -4.2631418e+01 -1.1173824e+01  4.0572810e+01 
149798  1.0002224e-05 -1.1235142e-01  3.4682858e-01 -8.2239929e-01 -1.5017737e+01  3.1181482e+01  2.1042609e-02 
149799  1.0002224e-05  4.0295712e-01 -1.5464935e-01 -2.0629258e-01  5.0300292e+01  2.1144588e+01 -1.6868454e+01 
149800  1.0002224e-05  6.5739058e-01 -5.4536671e-01 -7.4669929e-01 -1.7427231e+01 -5.1681417e+00  3.3154919e+00 
149801  1.0002224e-05 -1.5424332e-01  8.1562806e-01 -9.5147278e-01  6.8435450e+00 -2.4148155e+01  4.1388860e+01 
149802  1.0002224e-05  1.1398176e+00 -6.8657188e-01  4.7944832e-02  3.5660316e+01  2.1602956e+01 -3.4400599e+01 
149803  1.0002224e-05 -4.5675683e-01  3.3614510e-01 -5.0893532e-01  4.7196094e+01 -1.0340207e+01 -1.0151876e+01 
149804  1.0002224e-05  3.1402506e-01 -2.3261316e-02  1.0996209e+00 -1.1063345e+01  1.3163670e+01 -1.2259471e+01 
149805  1.0002224e-05 -1.1853327e+00 -1.1328586e+00  3.8652442e-01  5.2693440e+01 -6.6908339e+00  1.1677567e+01 
149806  1.0002224e-05 -2.4927652e-01  2.5921993e-01  1.7978079e-01 -6.3099797e+01  1.5050237e+01  3.2758174e+01 
149807  1.0002224e-05 -6.0442644e-01 -6.2356936e-02  2.2080990e-01  8.9260493e+00 -3.7133381e+01 -4.8137037e+01 
149808  1.0002224e-05 -7.3962311e-01 -2.8888015e-01 -1.1542363e+00  1.4888692e+01 -1.1936348e+01  3.0972037e+01 
149809  1.0002224e-05  2.0872178e+00 -3.1281347e+00 -2.4992216e+00 -3.9445774e+01 -1.5718253e+01  1.3418837e+01 
149810  1.0002224e-05  2.4409792e+00  2.2403555e-01  1.5655625e+00  3.0056955e+00  1.3542888e+01 -2.0727793e+01 
149811  1.0002224e-05  1.2014815e+00  1.4120819e+00 -4.9124467e-01  3.5540631e+01  4.4314764e+00  2.4149782e+01 
149812  1.0002224e-05 -1.6717045e-02 -2.4866751e-02 -3.5210168e-01 -3.4832439e-01  3.6511335e+01 -2.0913147e+01 
149813  1.0002224e-05  2.7911278e+00 -5.7566335e+00 -2.3145205e+00 -2.7816306e+01  2.9076438e+00 -6.3528800e+00 
149814  1.0002224e-05  1.7646861e-01 -5.1508616e-01  6.3753870e-01  1.5951135e+01 -2.9754626e+00 -1.4869319e+01 
149815  1.0002224e-05 -6.9202814e-01  3.9612942e-01  1.9251377e-01 -1.3628735e+01  1.1857786e+01  3.1939650e+01 
149816  1.0002224e-05  5.1851249e+00  6.3346664e+00  3.7427650e+00 -3.1285176e-01 -4.8015056e+01 -3.1179094e+00 
149817  1.0002224e-05  1.2509112e-01 -3.0689505e-01  7.3917081e-01 -1.0623248e+01 -7.2546968e-01 -3.9132619e+00 
149818  1.0002224e-05  2.0790844e+00 -1.5172999e+00  5.8684590e-01 -1.2851150e+00 -2.6928307e+00 -3.4626661e+00 
149819  1.0002224e-05  6.6051691e-01  6.4339993e-01  1.2262756e-01  6.7794609e+00 -5.2499523e+00 -9.3299160e+00 
149820  1.0002224e-05  5.3670801e-01 -4.3251688e-01 -5.2041297e-02 -8.5053776e+00  3.8873029e+01 -6.9382868e+00 
149821  1.0002224e-05 -5.4027572e-02  6.1330816e-01 -3.5816160e-01 -3.0543781e+01 -3.8232838e+01  1.0214944e+01 
149822  1.0002224e-05 -8.4924582e-02  8.5346364e-01 -3.4254096e-01 -5.6953373e+00 -5.7405656e+01  5.9783483e+00 
149823  1.0002224e-05 -2.9812701e-01 -2.0448694e-01 -1.6323635e-01 -7.8280501e+00 -2.0068372e+01 -6.0205064e+01 
149824  1.0002224e-05 -2.9032812e+00  4.4307256e-01  1.0826936e+00  8.6667935e+00  3.0129058e+01  6.2384892e+00 
149825  1.0002224e-05  5.1754745e-01  3.4342735e-01 -1.4602993e+00  2.4821434e+01  1.8286612e+01  1.2670618e+00 
149826  1.0002224e-05  4.9061549e-02 -1.4738002e-01 -4.4242069e-01 -1.0861223e+01 -1.1842714e+01  3.0535861e+00 
149827  1.0002224e-05  3.0652431e-02 -6.5999736e-01 -1.5119942e-01  4.7141625e+01  1.5675722e+01  3.1849378e+01 
149828  1.0002224e-05 -2.3056216e-01  2.5009838e-01 -1.8107552e-01 -1.5197910e+01  2.6065359e+01  2.8576368e+01 
149829  1.0002224e-05  5.9691052e+00 -2.6076360e+00  2.8582082e+00  1.9007020e+01 -8.1516369e+01 -2.4176527e+01 
149830  1.0002224e-05 -9.4305316e-02  7.1451224e-02  4.1009193e-01 -4.4207464e+01  6.5607451e+00 -2.4613949e+01 
149831  1.0002224e-05 -8.7418657e+00 -1.1326854e+01 -7.2310652e+00  1.6108375e+01 -4.2064330e+01  5.2591584e+01 
149832  1.0002224e-05  5.8551978e-01 -1.5057032e-01  2.7389843e-01 -2.3758400e+01  4.0100874e-02 -2.6046197e+01 
149833  1.0002224e-05 -2.3230620e-02  8.8479920e-01  6.4342642e-01 -1.0754187e+01 -1.6248657e+01  2.6766278e+01 
149834  1.0002224e-05  3.7409896e-01 -1.8436073e-01  1.8584977e-01  2.0566662e+01  4.8618923e+01 -3.0935207e+01 
149835  1.0002224e-05  1.2060021e+00 -2.5356969e-01 -2.1114156e-01 -5.2166003e+01 -2.6143874e+01 -1.5041558e+01 
149836  1.0002224e-05  1.5062843e+00 -4.4976450e-02  1.3578396e-01 -2.3738231e+00 -3.4261295e+01 -2.0620828e+01 
149837  1.0002224e-05 -5.9511358e-01  5.3329515e-01  6.4827584e-01  1.5266942e+01  4.1766783e+01 -1.3217299e+01 
149838  1.0002224e-05 -2.3433002e-01 -3.1730930e-01  5.1428507e-01  2.1375105e+01 -1.6197736e+01 -1.6798361e+01 
149839  1.0002224e-05 -4.9872655e-01  6.8946038e-01  9.8361055e-01  7.9559326e+00  4.2790688e+01 -2.4524775e+01 
149840  1.0002224e-05 -1.4543624e-01  2.6425994e-01  1.1080279e+00  1.9654029e+01  1.8321374e+00  2.3212084e+01 
149841  1.0002224e-05 -9.7059288e-01 -7.4843524e-01  4.0731883e+00  8.3450510e+00  2.0794881e+01 -5.4451198e+01 
149842  1.0002224e-05 -3.9582366e-01  9.8379655e-01 -6.4854638e-01 -4.7511530e-01  1.2603139e+01 -3.1854517e+01 
149843  1.0002224e-05  7.7266031e-01  5.9841314e-01  6.1160665e-01  2.9504454e+01  5.1617313e+00 -9.6635639e+00 
149844  1.0002224e-05  4.6594273e-01 -1.2123450e+00  1.5881814e+00  3.1673819e+01  5.6977873e+00 -1.0550553e+00 
149845  1.0002224e-05  2.7339435e-01  1.6562742e+00 -5.1209266e-02 -1.5753686e+01  2.4311118e+01 -2.3135214e+01 
149846  1.0002224e-05  1.3965356e-01 -1.1745933e+00 -1.0079992e+00  7.7056779e+00  3.8589035e+01 -2.8834073e+00 
149847  1.0002224e-05 -1.2520351e+00 -7.2818179e-01  5.1595547e-01  1.9541444e+01  4.0612940e+00 -3.0200443e+01 
149848  1.0002224e-05 -2.1088895e-01  2.5862428e-02  3.2180781e-01  1.5239982e+01 -3.4080598e+01  3.1397589e+01 
149849  1.0002224e-05 -1.0439658e+00  1.2828925e+00  1.1695919e-01 -3.3507889e+01  1.2319395e+01  2.7970500e+00 
149850  1.0002224e-05 -1.1730922e-01  1.8191154e-01 -3.1544729e-01 -3.3025691e+00  5.2548629e+01 -2.7936399e+00 
149851  1.0002224e-05 -1.4269169e-01  3.0347653e-01 -8.2266382e-01  3.2216832e+01  1.7519960e-01  2.4730905e+01 
149852  1.0002224e-05 -1.8267904e-01 -7.1108784e-02  5.3499999e-02  8.3663045e+00  3.9052086e+01  6.7615189e+00 
149853  1.0002224e-05 -2.6592369e-01  5.2739601e-01 -4.7604546e-01 -3.7506612e+01 -1.6625148e+01  5.4377408e-01 
149854  1.0002224e-05  3.1217189e-02  1.2611598e-01  9.1238914e-01 -5.4090206e+00  1.2819484e+01 -7.6907326e+00 
149855  1.0002224e-05 -1.8648073e-01 -5.2979780e-01  2.9242703e-01  2.6101116e+01 -8.8407878e+01  3.0092236e+00 
149856  1.0002224e-05  6.7082230e-01 -6.9806819e-01 -1.2928853e-01  2.1952020e+00 -8.0885789e+00  2.2233284e+00 
149857  1.0002224e-05 -4.0865156e-01 -1.0387885e-01 -4.5846451e-01 -3.5289828e+01  3.5273058e+01  2.6196846e+01 
149858  1.0002224e-05 -1.6571513e+00  4.6031943e-01 -1.2002870e+00 -4.1357052e+00 -1.3169256e+01 -2.3345944e+01 
149859  1.0002224e-05  3.2727693e-01 -1.6163323e-02  6.3607454e-01 -4.9769581e+01 -1.5852988e+01 -3.2614957e+01 
149860  1.0002224e-05  3.8202609e-01  2.0962330e-01 -1.3318148e+00 -2.7266995e+01 -2.1225929e+01 -3.8252803e+01 
149861  1.0002224e-05  1.1522981e+01  1.0401232e+01 -2.0299708e+00  1.7840943e+01 -5.2370636e+00  2.7186925e+01 
149862  1.0002224e-05 -6.9456211e-03 -7.4063078e-01 -7.4307814e-02  3.0992954e+01  4.0740708e+00 -4.4674794e+01 
149863  1.0002224e-05  2.0065969e+00 -8.7217146e-01  1.4475748e+00  2.6374639e+01 -3.2868006e+01 -1.4065477e+01 
149864  1.0002224e-05  4.2171219e-01 -1.9925168e-01 -3.3805136e-01 -3.3672199e+01 -1.6539048e+01 -2.9666176e+00 
149865  1.0002224e-05 -4.7059440e-01 -7.4830726e-01 -9.6654490e-02  1.4205274e+01  4.1295796e+01  2.7525517e+01 
149866  1.0002224e-05  2.0610139e-01  1.3906381e-01  3.5278318e-01 -1.6289234e+01  1.6233259e+01  4.5107869e+01 
149867  1.0002224e-05  6.8369659e-01  4.5863560e+00 -4.7949314e+00  1.3313433e+01 -1.3059133e+01  5.1068838e+01 
149868  1.0002224e-05 -4.1057459e-01  1.6166476e-01  9.8488959e-01  2.3981977e+01  1.5524859e+01  4.7379429e+00 
149869  1.0002224e-05 -4.0170696e+00  3.5511105e+00 -3.0529241e+00  1.1884981e+00 -3.3167156e+01  1.1261046e+00 
149870  1.0002224e-05 -2.6147911e+00  1.6691710e+00  4.3665290e+00 -3.3215456e+01 -7.1857099e+01  1.6578039e+00 
149871  1.0002224e-05  1.0270566e-01 -1.5165324e-01  2.5078513e-01  1.2379039e+01  1.5137774e+01 -5.7396244e+01 
149872  1.0002224e-05 -1.2056568e-01  4.1664627e-01 -2.9332994e-01 -2.6240273e+01  4.2781200e+00  4.1372724e+00 
149873  1.0002224e-05  1.6911888e+00  8.0517690e-01 -2.5853072e+00  3.0478536e+01  8.1761520e-01  8.1608773e+00 
149874  1.0002224e-05 -3.6439830e-01  2.1040999e+00 -9.6199686e-01  6.2606332e+00 -2.5647817e+01 -2.0562742e+01 
149875  1.0002224e-05 -2.8840383e-01 -1.6802937e+00  7.6879996e-01 -5.4215232e+01  1.8840966e+01  1.1198699e+01 
149876  1.0002224e-05 -4.9331628e-01 -5.3633332e-01  5.8369696e-01  2.6803173e+01  1.1436808e+01 -5.1803044e+01 
149877  1.0002224e-05  1.2516811e-01 -8.9055800e-01  6.4519388e-01  8.7539460e+00  3.2963203e+01 -8.1301374e+00 
149878  1.0002224e-05 -2.2148801e-01 -1.6311963e+00 -6.7643437e-01 -1.6459745e+01 -1.0865407e+01 -2.1101388e+01 
149879  1.0002224e-05  5.1606499e-01 -6.1521114e-02 -2.4705942e-01  1.0146193e+01 -2.2399226e+01  3.1852510e+01 
149880  1.0002224e-05  8.1030397e-01 -6.8136134e-01 -6.0198652e-01  1.1010741e+01 -3.9866622e+01  9.1290640e-01 
149881  1.0002224e-05  2.9132364e+00 -1.0648642e+01 -4.8111264e+00 -1.3492045e+01 -1.3281907e+01 -3.5325183e+01 
149882  1.0002224e-05  2.2511634e+00  1.7575535e-01 -1.6070378e-01  3.6905627e+01  3.2250213e+01 -1.0065576e+00 
149883  1.0002224e-05  3.5934109e-01  2.8789032e-01 -1.1658800e-01  3.6969488e+01 -4.0546983e+00  1.9996782e+01 
149884  1.0002224e-05 -3.9705488e-01  2.8043246e-01 -3.2049627e-01 -1.9438035e+01  2.7792363e+01 -2.6939565e+01 
149885  1.0002224e-05  7.0901777e-02  5.6928503e-02 -1.0047275e+00  5.9770820e+00 -1.4876624e+00 -3.0835879e+01 
149886  1.0002224e-05  5.0728760e-01 -2.7781550e-01 -6.9974104e-02 -3.4862040e+00 -2.6385790e+01 -2.8668936e+01 
149887  1.0002224e-05 -1.7528853e-01 -7.1472388e-01  2.1189877e+00 -7.9899880e+00  9.0632464e+00 -2.2855542e+01 
149888  1.0002224e-05  1.1202365e+00  1.5357202e-01  5.8952300e-01  1.7098318e+00  1.5036586e+01 -3.5000841e-01 
149889  1.0002224e-05 -1.3828769e-01  3.6934607e-01  6.6634428e-01  2.0777389e+01  1.8651724e+01  2.5894532e+01 
149890  1.0002224e-05 -6.9396724e-01 -2.7412071e-01  2.1195386e-02  2.0504764e+01 -3.2081539e+01  1.0198650e+01 
149891  1.0002224e-05  3.7372700e-01 -4.5106103e-01  9.0085663e-03  8.1554098e-01  1.4448546e+01 -7.6219987e+01 
149892  1.0002224e-05 -1.1584287e+01  2.2868368e+01 -8.3036697e+00 -1.5820782e+01  1.1727413e+01  3.4764995e+01 
149893  1.0002224e-05 -5.4539474e-02 -1.7491167e-01 -7.7067581e-03  3.7996267e+01  3.3695881e+01  4.3839556e+01 
149894  1.0002224e-05  3.7631140e-01 -1.8678956e-01  1.6498968e-01 -1.8463459e+00 -2.3618696e+01  4.2744978e+01 
149895  1.0002224e-05  7.2308978e-01 -3.4746782e-01 -7.2858169e-01 -1.0155606e+01  1.2861464e+01 -2.5978982e+01 
149896  1.0002224e-05 -8.6867737e-01  9.4088557e-01 -3.5087401e-01  2.3981081e+01  3.1234832e+00 -1.6736005e+01 
149897  1.0002224e-05 -4.9684400e-01  7.7235516e-01 -6.7619692e-01  3.9928087e+01 -1.2947320e+00 -1.6783825e+01 
149898  1.0002224e-05  4.6692703e-01  2.2741683e-01  4.1349971e-01  1.3516401e+01 -4.5149780e+01  4.4658328e+00 
149899  1.0002224e-05  4.9334263e-01  7.4943351e-03 -4.8951912e-01 -1.8931790e+01 -5.5970641e+00  2.3362531e+01 
149900  1.0002224e-05 -1.2203945e+00 -1.2786853e-01 -8.5181301e-02 -2.2572261e+01  2.2395134e+00  3.5138138e+01 
149901  1.0002224e-05  4.6433862e-01  7.1462830e-02  1.7169425e-01  3.7171361e+00 -1.6483043e+01  2.3758322e+01 
149902  1.0002224e-05 -1.1021466e-01  1.1703299e-01  5.8268500e-02 -5.3364033e+01  4.7566001e+01 -1.6254852e+01 
149903  1.0002224e-05  4.1903385e-01 -5.8278912e-01  2.7969749e-01 -6.9243446e+01 -1.8622311e+01  9.7438852e+00 
149904  1.0002224e-05 -2.1849551e-01 -4.4510175e-02  1.6740390e-01 -2.2734358e+01 -1.2854505e+01  1.8029676e+01 
149905  1.0002224e-05 -1.5468565e+00 -4.3680777e+00 -1.7769388e+00 -2.0088129e+01 -1.4840509e+01  2.7793713e+01 
149906  1.0002224e-05  1.1414332e+00  4.8293881e-01  2.5422772e+00 -3.4516603e+00 -1.0932681e-02  6.3983883e+00 
149907  1.0002224e-05 -7.1665352e-02  6.5889245e-01 -2.4504809e-03 -2.4731187e+01 -9.9253253e+00  1.2405292e+01 
149908  1.0002224e-05  9.4739592e-01  5.1061010e-01  6.5033293e-01 -1.2448613e+01  3.4494444e+01  3.4194825e+01 
149909  1.0002224e-05  8.4511088e-02  5.6868223e-01 -1.3362058e+00 -1.4294136e+01 -7.6600911e+00 -1.4559843e+01 
149910  1.0002224e-05 -5.0413175e-01 -1.3189432e+00  3.7972438e-01  2.7461605e+01 -2.7247683e+01  2.1702466e+01 
149911  1.0002224e-05 -3.0671562e-01  3.5448664e-01  3.1497493e-01 -1.8677878e+01 -1.6735161e+01 -1.9298841e+00 
149912  1.0002224e-05  4.7952542e-01  1.0371890e-01  3.4569151e-01  2.2653578e+01 -2.4889814e+00  5.1765284e+01 
149913  1.0002224e-05 -1.7240950e-01 -7.8140390e-01 -9.2560577e-01 -5.4800072e+00  4.1224969e+01 -7.3811669e+00 
149914  1.0002224e-05 -6.7392392e-01 -6.6392293e-02 -6.3704558e-01 -1.5780407e+01  6.9936865e+00 -1.1471969e+00 
149915  1.0002224e-05  1.8014619e+00 -2.9770997e+00 -4.0759579e+00 -1.8674706e+01 -6.4843257e+01 -3.4524476e+01 
149916  1.0002224e-05  6.6060034e-02 -2.8670170e-01 -1.3952885e+00 -4.0541354e+01 -2.2508061e+01  6.9285735e+01 
149917  1.0002224e-05 -3.1137898e-01  1.4269433e+00 -7.5480906e-01 -4.4562932e+00 -2.2324105e+01  1.4517410e-01 
149918  1.0002224e-05  8.3352313e+00  2.2961990e+00  9.5749671e+00 -4.5519982e+01  3.8856563e+01 -1.8442303e+01 
149919  1.0002224e-05  3.1731440e-01  1.8362674e-01  3.2312158e-02  2.1189226e+01  2.8367674e+01 -1.0843091e+01 
149920  1.0002224e-05 -1.3602113e-01 -5.8007937e-01 -4.0459208e-01  8.1132960e+00  1.8396123e+01 -3.0954135e+01 
149921  1.0002224e-05 -1.0315917e+01  5.0572024e-01 -1.8695749e+00 -4.8230676e+01  5.2451116e+01  3.7596197e+01 
149922  1.0002224e-05 -1.4630639e-01  7.6180766e-01  2.0384012e-01 -3.8463129e+00 -3.5269673e+01  2.3041136e+01 
149923  1.0002224e-05 -5.7128423e-01  4.0445739e-01 -4.8956426e-01  1.9300903e+01  2.5405050e+01 -1.2051015e+01 
149924  1.0002224e-05 -3.7938302e-01 -1.4843498e-01  1.2718144e-01 -6.0820411e+00 -1.7094418e+01 -2.9217096e+01 
149925  1.0002224e-05 -5.4713875e-01 -1.1455759e+00  3.0433042e-01 -7.4978693e+00  2.3579790e+00 -1.7401909e+01 
149926  1.0002224e-05 -3.1990461e-01 -8.0565907e-01 -4.2486925e-01  3.7369200e+00  2.3787288e+01 -7.0297325e+01 
149927  1.0002224e-05  1.0338432e-01 -2.6348600e-02 -6.2924071e-01  7.1601374e+00  2.8063610e+01 -5.6501902e+00 
149928  1.0002224e-05  3.9649923e-02 -7.0659185e-02 -1.0925301e+00 -4.5490643e+01  1.8419036e+01  3.3089812e+01 
149929  1.0002224e-05 -4.4063935e-01  4.3907426e-01 -1.0090489e+00 -2.4152945e+00  3.1627341e+01 -2.6274783e+01 
149930  1.0002224e-05 -1.1198194e+00 -7.5481758e-01 -3.5194386e-01  2.7067673e+00 -3.3277623e+00  5.0648841e+01 
149931  1.0002224e-05  7.8870023e-01  2.6445712e-02 -2.2070486e-01 -4.7292412e+01 -3.4783457e+00  1.3927747e+01 
149932  1.0002224e-05 -1.4782265e+00 -1.6226389e+00  1.0771729e+00 -3.8430832e+00  2.7734753e+01  2.2000722e+01 
149933  1.0002224e-05  1.7099162e-01 -2.4878123e-01 -3.7845403e-01 -2.2784017e+01 -6.2704747e+00  2.7180241e+01 
149934  1.0002224e-05 -9.2040989e-01  2.9856574e-02 -6.4417348e-01 -2.2437296e+01 -5.6673194e+01  3.9629528e+01 
149935  1.0002224e-05  2.3909231e-01  2.0135374e-01  2.7955820e-01  3.4541940e+01 -5.4184064e+00  2.3833316e+01 
149936  1.0002224e-05 -1.3236231e+00  1.0763367e+00 -7.9028605e-01 -4.2927299e+01  9.7130473e+00  9.5581790e+00 
149937  1.0002224e-05 -7.9106398e-01  5.8715976e-01  6.3969344e-02  2.9579597e+01  1.2946829e+01 -1.2012917e+01 
149938  1.0002224e-05 -3.5049863e-01  2.5550687e-01 -8.1052766e-01 -1.1790587e+01  2.2404492e+01 -2.7721008e+00 
149939  1.0002224e-05 -6.3337195e-01  1.0389214e-01  1.7095927e-01 -2.0192879e+01  1.4183278e+01  4.7241527e+01 
149940  1.0002224e-05  7.0058223e-01 -9.8979440e-01 -5.8841011e-01 -6.0299809e+01  6.3068715e+00  4.5547219e+01 
149941  1.0002224e-05  1.3527621e-01  5.7719272e-01  1.8384617e-01  8.7845948e+00  1.6598280e+01  1.5062925e+00 
149942  1.0002224e-05  5.7446230e-01 -2.5446815e-01  8.3919626e-03 -2.7557097e+01  7.2473688e+01  2.3980861e+00 
149943  1.0002224e-05  2.3460370e+00  6.4582669e-01  7.3986908e-01  1.1060393e+01  3.5602705e+00  2.0017124e+01 
149944  1.0002224e-05 -4.7995481e-02  1.2398859e+00 -1.0003510e+00 -2.3093704e+01 -1.0965181e+01 -3.7601726e+00 
149945  1.0002224e-05  4.5090740e-01  2.8407054e-01 -2.5199499e-01 -1.6914152e+01  7.6578484e+00 -2.3763180e+01 
149946  1.0002224e-05 -2.6941107e-01  2.5519823e-01 -6.5212882e-01 -3.0313135e+01  2.4303593e+01 -2.9172403e+01 
149947  1.0002224e-05  1.3440484e+00 -8.3284953e-01  1.0918131e-01 -1.4191151e+01 -2.3026560e+01 -1.4675122e+01 
149948  1.0002224e-05  1.6047560e-01 -2.9711304e-02  4.0484477e-01 -1.6843651e+00 -1.6385506e+01 -9.1261866e+00 
149949  1.0002224e-05 -7.1837266e-01 -5.1887249e-01 -5.8536616e-01  4.5957513e+00  3.1791431e+01  1.4240338e+01 
149950  1.0002224e-05  3.8788085e+00 -3.5841411e+00  5.4912317e+00  3.8329633e+01  5.0488979e+01 -5.8589537e+01 
149951  1.0002224e-05 -1.2496269e+00 -2.3333856e-01 -1.8113275e+00 -1.7202158e+01  5.2272628e+01  2.8755255e+01 
149952  1.0002224e-05  2.7857781e-01  6.4216522e-02 -1.0582554e-01 -2.4144738e+01 -2.0900272e+01 -2.6255605e+01 
